areaName,Borough,areaType,Month,Sales_daysOnMarket,Sales_totalInventory,Sales_medianAskingPrice,Sales_priceCutShare,Sales_medianSalesPrice,Sales_recordedSalesVolume,Sales_saleListRatio,Rental_Inventory,Rental_Median_Asking_Rent,Rental_Discount_Share_Rent
Brooklyn,Brooklyn,borough,2018-04,48.5,4776,13432,0.103,722000.0,929,0.975,13432,2500.0,0.159
Brooklyn,Brooklyn,borough,2018-05,54.0,5131,15673,0.119,790000.0,1130,0.986,15673,2595.0,0.152
Brooklyn,Brooklyn,borough,2018-06,54.0,5205,16589,0.125,800000.0,1201,0.987,16589,2600.0,0.139
Brooklyn,Brooklyn,borough,2018-07,71.0,5098,17983,0.116,808000.0,1047,0.981,17983,2695.0,0.095
Brooklyn,Brooklyn,borough,2018-08,67.5,4838,18471,0.092,780000.0,1138,0.977,18471,2680.0,0.167
Brooklyn,Brooklyn,borough,2018-09,83.5,5146,15527,0.141,787500.0,908,0.974,15527,2600.0,0.176
Brooklyn,Brooklyn,borough,2018-10,66.0,5500,17666,0.165,740000.0,1070,0.968,17666,2550.0,0.197
Brooklyn,Brooklyn,borough,2018-11,63.0,5174,16400,0.129,775000.0,920,0.97,16400,2500.0,0.17
Brooklyn,Brooklyn,borough,2018-12,77.0,4672,15243,0.079,775000.0,912,0.962,15243,2500.0,0.142
Brooklyn,Brooklyn,borough,2019-01,100.0,4963,16452,0.118,720000.0,846,0.962,16452,2500.0,0.14
Brooklyn,Brooklyn,borough,2019-02,86.5,4875,14759,0.117,750000.0,807,0.952,14759,2500.0,0.14
Brooklyn,Brooklyn,borough,2019-03,69.0,5213,15171,0.117,772500.0,926,0.948,15171,2500.0,0.136
Brooklyn,Brooklyn,borough,2019-04,57.0,5457,14301,0.117,800000.0,911,0.959,14301,2595.0,0.139
Brooklyn,Brooklyn,borough,2019-05,57.0,5816,15465,0.147,790000.0,1061,0.961,15465,2600.0,0.134
Brooklyn,Brooklyn,borough,2019-06,60.0,5871,15165,0.147,849500.0,1024,0.964,15165,2650.0,0.138
Brooklyn,Brooklyn,borough,2019-07,74.0,5805,15570,0.119,780000.0,987,0.97,15570,2700.0,0.137
Brooklyn,Brooklyn,borough,2019-08,76.0,5420,14861,0.099,790000.0,934,0.963,14861,2700.0,0.141
Brooklyn,Brooklyn,borough,2019-09,93.0,5734,12290,0.142,775500.0,976,0.96,12290,2699.0,0.162
Brooklyn,Brooklyn,borough,2019-10,64.0,5883,10643,0.146,775000.0,999,0.958,10643,2682.0,0.162
Brooklyn,Brooklyn,borough,2019-11,70.0,5426,9438,0.116,790000.0,932,0.953,9438,2600.0,0.161
Brooklyn,Brooklyn,borough,2019-12,86.0,4814,8482,0.087,800000.0,1098,0.959,8482,2599.0,0.144
Brooklyn,Brooklyn,borough,2020-01,116.0,4747,9570,0.099,790000.0,1009,0.945,9570,2600.0,0.14
Brooklyn,Brooklyn,borough,2020-02,106.0,4546,9132,0.09,770000.0,837,0.951,9132,2650.0,0.14
Brooklyn,Brooklyn,borough,2020-03,73.0,4272,8417,0.064,825000.0,827,0.955,8417,2672.0,0.134
Brooklyn,Brooklyn,borough,2020-04,75.0,3661,7649,0.024,775000.0,497,0.957,7649,2700.0,0.143
Brooklyn,Brooklyn,borough,2020-05,101.0,3697,13392,0.06,820000.0,604,0.966,13392,2700.0,0.203
Brooklyn,Brooklyn,borough,2020-06,106.5,4396,18657,0.082,792000.0,707,0.956,18657,2699.0,0.223
Brooklyn,Brooklyn,borough,2020-07,50.0,5231,23360,0.154,755000.0,629,0.932,23360,2695.0,0.238
Brooklyn,Brooklyn,borough,2020-08,51.0,5534,26163,0.143,758798.0,568,0.946,26163,2600.0,0.257
Brooklyn,Brooklyn,borough,2020-09,64.0,5916,26088,0.17,825000.0,669,0.945,26088,2500.0,0.25
Brooklyn,Brooklyn,borough,2020-10,69.0,6069,24374,0.157,837000.0,870,0.967,24374,2460.0,0.235
Brooklyn,Brooklyn,borough,2020-11,69.5,5716,22261,0.126,890000.0,917,0.966,22261,2400.0,0.197
Brooklyn,Brooklyn,borough,2020-12,82.0,5301,20659,0.087,855000.0,1231,0.988,20659,2400.0,0.167
Brooklyn,Brooklyn,borough,2021-01,101.0,5152,20601,0.104,905000.0,996,0.978,20601,2399.0,0.142
Brooklyn,Brooklyn,borough,2021-02,104.0,5020,18545,0.084,884000.0,926,0.984,18545,2399.0,0.13
Brooklyn,Brooklyn,borough,2021-03,70.0,5342,19675,0.095,900000.0,1215,0.946,19675,2400.0,0.129
Brooklyn,Brooklyn,borough,2021-04,55.0,5619,19463,0.104,889500.0,1275,0.992,19463,2400.0,0.101
Brooklyn,Brooklyn,borough,2021-05,46.0,5520,19449,0.112,921516.0,1147,0.98,19449,2450.0,0.102
Brooklyn,Brooklyn,borough,2021-06,48.0,5478,19237,0.118,912425.0,1540,0.97,19237,2500.0,0.097
Brooklyn,Brooklyn,borough,2021-07,52.0,5201,17810,0.101,929500.0,1354,0.973,17810,2600.0,0.084
Brooklyn,Brooklyn,borough,2021-08,60.0,4936,15735,0.096,925000.0,1512,0.966,15735,2650.0,0.096
Brooklyn,Brooklyn,borough,2021-09,74.5,5140,11215,0.113,950000.0,1233,0.955,11215,2695.0,0.08
Brooklyn,Brooklyn,borough,2021-10,50.0,5367,11438,0.121,890000.0,1212,0.979,11438,2600.0,0.107
Brooklyn,Brooklyn,borough,2021-11,60.0,4885,10595,0.101,945500.0,1258,0.958,10595,2600.0,0.107
Brooklyn,Brooklyn,borough,2021-12,76.0,4250,9488,0.059,960000.0,1383,1.0,9488,2675.0,0.098
Brooklyn,Brooklyn,borough,2022-01,93.0,4120,9468,0.086,915000.0,1061,1.01,9468,2749.0,0.098
Brooklyn,Brooklyn,borough,2022-02,78.0,4258,8787,0.079,940000.0,1169,,8787,2800.0,0.094
Brooklyn,Brooklyn,borough,2022-03,43.0,4610,10090,0.092,947750.0,1328,1.0,10090,2850.0,0.1
Brooklyn,Brooklyn,borough,2022-04,41.0,4604,9117,0.094,967500.0,1154,1.0,9117,2950.0,0.08
Brooklyn,Brooklyn,borough,2022-05,40.0,4612,9800,0.131,978875.0,1304,0.986,9800,3085.0,0.091
Brooklyn,Brooklyn,borough,2022-06,46.0,4582,10435,0.145,980000.0,1477,0.974,10435,3200.0,0.107
Brooklyn,Brooklyn,borough,2022-07,55.0,4514,11246,0.13,995000.0,1157,0.971,11246,3384.0,0.114
Brooklyn,Brooklyn,borough,2022-08,60.0,4372,11562,0.107,960000.0,1238,0.99,11562,3400.0,0.148
Brooklyn,Brooklyn,borough,2022-09,67.5,4587,10450,0.135,920000.0,929,0.992,10450,3300.0,0.189
Brooklyn,Brooklyn,borough,2022-10,72.0,4717,9502,0.139,,601,1.0,9502,3250.0,0.19
Manhattan,Manhattan,borough,2010-01,111.0,10013,12922,0.092,758250.0,1048,0.904,12922,2800.0,0.111
Manhattan,Manhattan,borough,2010-02,119.0,10309,13458,0.096,770000.0,971,0.904,13458,2795.0,0.097
Manhattan,Manhattan,borough,2010-03,107.0,10883,13646,0.109,790000.0,1121,0.921,13646,2721.0,0.111
Manhattan,Manhattan,borough,2010-04,80.0,11098,13930,0.111,760000.0,1205,0.914,13930,2800.0,0.087
Manhattan,Manhattan,borough,2010-05,84.0,10896,13181,0.112,840000.0,1116,0.924,13181,2800.0,0.089
Manhattan,Manhattan,borough,2010-06,86.0,10773,13589,0.114,686000.0,1647,0.927,13589,2820.0,0.083
Manhattan,Manhattan,borough,2010-07,91.5,10295,12906,0.095,880000.0,1167,0.93,12906,2873.0,0.085
Manhattan,Manhattan,borough,2010-08,102.0,9896,12177,0.071,857616.5,1172,0.929,12177,2890.0,0.082
Manhattan,Manhattan,borough,2010-09,108.0,10302,10704,0.127,756250.0,1006,0.93,10704,2995.0,0.097
Manhattan,Manhattan,borough,2010-10,105.0,10551,10520,0.124,827436.5,910,0.921,10520,3000.0,0.11
Manhattan,Manhattan,borough,2010-11,93.0,10143,10216,0.102,785000.0,855,0.923,10216,2995.0,0.102
Manhattan,Manhattan,borough,2010-12,103.0,9428,10115,0.047,850000.0,1174,0.928,10115,2950.0,0.089
Manhattan,Manhattan,borough,2011-01,125.0,9564,10405,0.108,787500.0,864,0.921,10405,2950.0,0.087
Manhattan,Manhattan,borough,2011-02,126.0,9748,10179,0.088,720000.0,838,0.918,10179,2995.0,0.081
Manhattan,Manhattan,borough,2011-03,126.0,10401,11088,0.123,789143.0,989,0.921,11088,2950.0,0.082
Manhattan,Manhattan,borough,2011-04,84.0,10474,10879,0.111,785150.0,1034,0.927,10879,2995.0,0.075
Manhattan,Manhattan,borough,2011-05,85.0,10514,11497,0.128,777068.0,1190,0.935,11497,3000.0,0.077
Manhattan,Manhattan,borough,2011-06,96.0,10393,12091,0.126,837000.0,1401,0.939,12091,3100.0,0.084
Manhattan,Manhattan,borough,2011-07,95.0,9914,11992,0.092,830000.0,1179,0.942,11992,3100.0,0.095
Manhattan,Manhattan,borough,2011-08,109.0,9236,12174,0.068,835000.0,1240,0.937,12174,3150.0,0.105
Manhattan,Manhattan,borough,2011-09,114.0,9518,10937,0.125,797000.0,989,0.941,10937,3250.0,0.122
Manhattan,Manhattan,borough,2011-10,103.0,9764,10765,0.138,735000.0,917,0.938,10765,3250.0,0.145
Manhattan,Manhattan,borough,2011-11,100.0,9470,10350,0.103,742304.0,819,0.938,10350,3250.0,0.155
Manhattan,Manhattan,borough,2011-12,102.0,8742,9772,0.056,700000.0,985,0.934,9772,3200.0,0.129
Manhattan,Manhattan,borough,2012-01,120.0,8991,10718,0.116,795000.0,907,0.934,10718,3150.0,0.144
Manhattan,Manhattan,borough,2012-02,126.5,9235,11076,0.094,775000.0,849,0.935,11076,3100.0,0.137
Manhattan,Manhattan,borough,2012-03,102.0,9721,11990,0.105,770000.0,985,0.933,11990,3100.0,0.134
Manhattan,Manhattan,borough,2012-04,82.0,9566,12312,0.102,815000.0,1061,0.94,12312,3195.0,0.13
Manhattan,Manhattan,borough,2012-05,83.0,9561,13267,0.102,800000.0,1261,0.94,13267,3200.0,0.121
Manhattan,Manhattan,borough,2012-06,80.0,9137,13999,0.095,865000.0,1344,0.947,13999,3200.0,0.128
Manhattan,Manhattan,borough,2012-07,94.0,8635,14844,0.08,860000.0,1352,0.952,14844,3200.0,0.134
Manhattan,Manhattan,borough,2012-08,90.0,8122,14528,0.064,825000.0,1449,0.948,14528,3200.0,0.136
Manhattan,Manhattan,borough,2012-09,99.5,8056,12760,0.1,775000.0,1123,0.95,12760,3250.0,0.158
Manhattan,Manhattan,borough,2012-10,75.0,8147,12733,0.094,800000.0,1085,0.949,12733,3200.0,0.167
Manhattan,Manhattan,borough,2012-11,84.5,7698,12254,0.069,760555.5,1042,0.954,12254,3250.0,0.14
Manhattan,Manhattan,borough,2012-12,86.0,7050,11932,0.039,870000.0,1665,0.953,11932,3225.0,0.127
Manhattan,Manhattan,borough,2013-01,95.0,7238,13346,0.075,735000.0,943,0.959,13346,3200.0,0.146
Manhattan,Manhattan,borough,2013-02,71.0,7434,13362,0.056,765000.0,881,0.954,13362,3200.0,0.128
Manhattan,Manhattan,borough,2013-03,54.0,7757,14422,0.067,808500.0,1018,0.966,14422,3200.0,0.142
Manhattan,Manhattan,borough,2013-04,48.0,8224,16005,0.083,821000.0,1282,0.965,16005,3200.0,0.134
Manhattan,Manhattan,borough,2013-05,53.0,8420,16769,0.074,815000.0,1475,0.972,16769,3195.0,0.118
Manhattan,Manhattan,borough,2013-06,57.0,7728,16843,0.076,841750.0,1574,0.975,16843,3150.0,0.13
Manhattan,Manhattan,borough,2013-07,56.0,7212,18018,0.064,870000.0,1751,0.98,18018,3195.0,0.135
Manhattan,Manhattan,borough,2013-08,56.0,6713,17897,0.05,810000.0,1619,0.98,17897,3225.0,0.147
Manhattan,Manhattan,borough,2013-09,63.0,6898,16550,0.094,822000.0,1315,0.98,16550,3269.0,0.158
Manhattan,Manhattan,borough,2013-10,47.0,7388,17506,0.104,805000.0,1471,0.985,17506,3250.0,0.193
Manhattan,Manhattan,borough,2013-11,55.0,6795,16129,0.071,855330.0,965,0.983,16129,3250.0,0.171
Manhattan,Manhattan,borough,2013-12,61.0,6158,15680,0.044,871000.0,1360,0.98,15680,3245.0,0.166
Manhattan,Manhattan,borough,2014-01,84.0,6432,16472,0.073,950000.0,1250,0.982,16472,3200.0,0.162
Manhattan,Manhattan,borough,2014-02,52.5,6604,16876,0.06,865000.0,981,0.976,16876,3200.0,0.148
Manhattan,Manhattan,borough,2014-03,42.0,7069,18436,0.071,804000.0,1068,0.978,18436,3200.0,0.155
Manhattan,Manhattan,borough,2014-04,41.0,7413,19684,0.077,840000.0,1161,0.978,19684,3271.0,0.148
Manhattan,Manhattan,borough,2014-05,43.0,7696,21237,0.089,860000.0,1244,0.984,21237,3295.0,0.147
Manhattan,Manhattan,borough,2014-06,47.0,7329,21161,0.094,900000.0,1477,0.987,21161,3250.0,0.142
Manhattan,Manhattan,borough,2014-07,55.0,7124,21983,0.071,885000.0,1568,0.983,21983,3200.0,0.156
Manhattan,Manhattan,borough,2014-08,59.0,6656,21422,0.048,852535.5,1400,0.988,21422,3200.0,0.155
Manhattan,Manhattan,borough,2014-09,61.0,7341,20134,0.092,880000.0,1256,0.987,20134,3200.0,0.182
Manhattan,Manhattan,borough,2014-10,46.0,7863,19676,0.085,900000.0,1272,0.98,19676,3200.0,0.182
Manhattan,Manhattan,borough,2014-11,55.0,7307,18121,0.065,925000.0,996,0.985,18121,3200.0,0.176
Manhattan,Manhattan,borough,2014-12,66.0,6574,17726,0.042,957500.0,1242,0.981,17726,3200.0,0.147
Manhattan,Manhattan,borough,2015-01,81.0,6559,18911,0.073,990000.0,975,0.979,18911,3200.0,0.151
Manhattan,Manhattan,borough,2015-02,61.0,6897,18323,0.054,896060.0,1013,0.977,18323,3250.0,0.137
Manhattan,Manhattan,borough,2015-03,44.0,7212,20228,0.07,895000.0,1050,0.974,20228,3250.0,0.138
Manhattan,Manhattan,borough,2015-04,42.0,7725,21258,0.077,916425.0,1148,0.982,21258,3295.0,0.12
Manhattan,Manhattan,borough,2015-05,37.0,7736,22129,0.09,908000.0,1144,0.992,22129,3325.0,0.123
Manhattan,Manhattan,borough,2015-06,51.0,7658,23557,0.087,997104.5,1496,1.0,23557,3350.0,0.138
Manhattan,Manhattan,borough,2015-07,51.0,7239,24397,0.072,960000.0,1569,1.0,24397,3350.0,0.149
Manhattan,Manhattan,borough,2015-08,58.0,6725,23135,0.053,890000.0,1411,0.995,23135,3395.0,0.167
Manhattan,Manhattan,borough,2015-09,60.0,7244,20880,0.098,980969.5,1344,1.0,20880,3400.0,0.169
Manhattan,Manhattan,borough,2015-10,46.0,7787,20595,0.112,1010000.0,1294,0.99,20595,3350.0,0.209
Manhattan,Manhattan,borough,2015-11,51.0,7238,19238,0.091,1150000.0,1067,0.99,19238,3295.0,0.202
Manhattan,Manhattan,borough,2015-12,66.0,6483,18584,0.053,1015846.5,1264,0.989,18584,3300.0,0.176
Manhattan,Manhattan,borough,2016-01,88.0,6560,19419,0.103,1140000.0,996,1.0,19419,3300.0,0.17
Manhattan,Manhattan,borough,2016-02,66.0,7036,19759,0.079,1095000.0,823,0.981,19759,3300.0,0.163
Manhattan,Manhattan,borough,2016-03,49.0,7691,21066,0.101,986166.5,1238,0.98,21066,3350.0,0.163
Manhattan,Manhattan,borough,2016-04,44.0,8170,21713,0.111,999000.0,1029,0.982,21713,3375.0,0.152
Manhattan,Manhattan,borough,2016-05,47.0,8370,23175,0.125,1152811.0,1180,0.983,23175,3400.0,0.151
Manhattan,Manhattan,borough,2016-06,54.0,8257,24811,0.122,998500.0,1346,0.984,24811,3395.0,0.173
Manhattan,Manhattan,borough,2016-07,62.0,7685,25230,0.091,1045000.0,1132,0.977,25230,3353.0,0.195
Manhattan,Manhattan,borough,2016-08,71.0,7135,25897,0.064,965000.0,1309,0.977,25897,3300.0,0.21
Manhattan,Manhattan,borough,2016-09,72.5,7734,23391,0.141,984000.0,1147,0.974,23391,3330.0,0.229
Manhattan,Manhattan,borough,2016-10,58.0,7932,22684,0.125,975000.0,968,0.979,22684,3300.0,0.241
Manhattan,Manhattan,borough,2016-11,63.0,7613,21894,0.1,985000.0,943,0.974,21894,3295.0,0.227
Manhattan,Manhattan,borough,2016-12,76.5,6776,20204,0.05,993000.0,1073,0.971,20204,3250.0,0.179
Manhattan,Manhattan,borough,2017-01,97.0,6922,21876,0.113,1100000.0,1124,0.972,21876,3220.0,0.196
Manhattan,Manhattan,borough,2017-02,83.0,7091,21120,0.089,999000.0,987,0.97,21120,3250.0,0.182
Manhattan,Manhattan,borough,2017-03,63.0,7731,23075,0.107,1050162.0,1068,0.967,23075,3250.0,0.18
Manhattan,Manhattan,borough,2017-04,58.5,7980,23242,0.11,1150000.0,932,0.964,23242,3300.0,0.165
Manhattan,Manhattan,borough,2017-05,58.0,8311,25781,0.125,1125000.0,1268,0.972,25781,3300.0,0.172
Manhattan,Manhattan,borough,2017-06,66.5,8211,27293,0.12,1200000.0,1431,0.974,27293,3300.0,0.195
Manhattan,Manhattan,borough,2017-07,82.5,7777,26865,0.105,1195000.0,1125,0.976,26865,3300.0,0.186
Manhattan,Manhattan,borough,2017-08,88.0,7191,23090,0.063,1100000.0,1462,0.977,23090,3300.0,0.23
Manhattan,Manhattan,borough,2017-09,98.5,7920,20980,0.141,1072500.0,1072,0.973,20980,3300.0,0.249
Manhattan,Manhattan,borough,2017-10,72.0,8342,20929,0.142,960000.0,1031,0.973,20929,3269.0,0.27
Manhattan,Manhattan,borough,2017-11,69.0,7867,18450,0.111,1100000.0,937,0.965,18450,3200.0,0.273
Manhattan,Manhattan,borough,2017-12,90.0,6983,16628,0.054,1122500.0,1008,0.963,16628,3200.0,0.209
Manhattan,Manhattan,borough,2018-01,99.0,7193,17804,0.122,998250.0,928,0.968,17804,3200.0,0.217
Manhattan,Manhattan,borough,2018-02,90.0,7528,17239,0.109,1100000.0,816,0.962,17239,3204.0,0.191
Manhattan,Manhattan,borough,2018-03,65.5,8068,18555,0.106,1097500.0,948,0.956,18555,3200.0,0.18
Manhattan,Manhattan,borough,2018-04,62.0,8921,20054,0.149,1057500.0,928,0.955,20054,3250.0,0.157
Manhattan,Manhattan,borough,2018-05,55.0,9545,22143,0.154,1078547.5,1084,0.964,22143,3300.0,0.146
Manhattan,Manhattan,borough,2018-06,66.0,9268,22931,0.144,995000.0,1156,0.964,22931,3300.0,0.141
Manhattan,Manhattan,borough,2018-07,76.5,8778,23817,0.131,1099000.0,1107,0.965,23817,3300.0,0.118
Manhattan,Manhattan,borough,2018-08,100.0,8295,23092,0.08,1047000.0,1196,0.96,23092,3300.0,0.194
Manhattan,Manhattan,borough,2018-09,112.0,9042,19417,0.172,1006579.0,856,0.955,19417,3297.0,0.211
Manhattan,Manhattan,borough,2018-10,95.0,9641,19688,0.181,982611.0,1060,0.946,19688,3250.0,0.234
Manhattan,Manhattan,borough,2018-11,77.0,8949,17562,0.134,1015000.0,826,0.944,17562,3250.0,0.233
Manhattan,Manhattan,borough,2018-12,88.0,7915,15744,0.063,1027500.0,884,0.942,15744,3295.0,0.19
Manhattan,Manhattan,borough,2019-01,107.5,8230,17324,0.149,995000.0,747,0.942,17324,3275.0,0.194
Manhattan,Manhattan,borough,2019-02,118.0,8231,16556,0.111,1105018.5,806,0.938,16556,3300.0,0.173
Manhattan,Manhattan,borough,2019-03,108.0,8894,18361,0.128,1169993.5,894,0.937,18361,3300.0,0.158
Manhattan,Manhattan,borough,2019-04,79.0,9636,20326,0.144,1191000.0,1004,0.939,20326,3400.0,0.141
Manhattan,Manhattan,borough,2019-05,67.0,10020,22038,0.159,1240000.0,1174,0.95,22038,3455.0,0.142
Manhattan,Manhattan,borough,2019-06,78.0,9684,22445,0.149,1507500.0,1534,0.949,22445,3500.0,0.158
Manhattan,Manhattan,borough,2019-07,76.5,9403,22828,0.119,949500.0,982,0.956,22828,3499.0,0.155
Manhattan,Manhattan,borough,2019-08,100.0,8480,21411,0.076,998888.0,959,0.948,21411,3495.0,0.178
Manhattan,Manhattan,borough,2019-09,115.0,9263,18131,0.18,991500.0,962,0.948,18131,3500.0,0.196
Manhattan,Manhattan,borough,2019-10,95.0,9608,16955,0.172,990000.0,1013,0.945,16955,3500.0,0.222
Manhattan,Manhattan,borough,2019-11,88.0,8992,15035,0.118,975000.0,803,0.938,15035,3500.0,0.21
Manhattan,Manhattan,borough,2019-12,97.0,8128,13764,0.066,1070000.0,949,0.929,13764,3500.0,0.175
Manhattan,Manhattan,borough,2020-01,119.0,8254,14930,0.128,1050000.0,940,0.929,14930,3500.0,0.166
Manhattan,Manhattan,borough,2020-02,120.0,8143,13681,0.113,1085000.0,949,0.92,13681,3500.0,0.147
Manhattan,Manhattan,borough,2020-03,124.0,7703,12797,0.068,998500.0,722,0.93,12797,3500.0,0.166
Manhattan,Manhattan,borough,2020-04,95.0,6497,12740,0.021,1205000.0,450,0.914,12740,3450.0,0.199
Manhattan,Manhattan,borough,2020-05,122.0,6462,20412,0.038,960000.0,567,0.92,20412,3300.0,0.251
Manhattan,Manhattan,borough,2020-06,147.5,7454,29112,0.069,930000.0,766,0.919,29112,3200.0,0.278
Manhattan,Manhattan,borough,2020-07,138.5,9168,37996,0.152,999999.5,666,0.908,37996,3100.0,0.338
Manhattan,Manhattan,borough,2020-08,64.5,10020,41787,0.141,997000.0,486,0.901,41787,2996.0,0.361
Manhattan,Manhattan,borough,2020-09,76.0,11041,41582,0.169,999499.5,478,0.891,41582,2905.0,0.324
Manhattan,Manhattan,borough,2020-10,82.0,11644,41517,0.159,958192.0,651,0.882,41517,2811.0,0.285
Manhattan,Manhattan,borough,2020-11,103.0,11091,37081,0.119,1055000.0,652,0.884,37081,2800.0,0.263
Manhattan,Manhattan,borough,2020-12,119.0,10292,34059,0.067,1092750.0,968,0.884,34059,2795.0,0.186
Manhattan,Manhattan,borough,2021-01,130.0,9985,33620,0.115,1080000.0,789,0.898,33620,2759.0,0.168
Manhattan,Manhattan,borough,2021-02,134.5,9758,30584,0.089,995000.0,795,0.857,30584,2795.0,0.159
Manhattan,Manhattan,borough,2021-03,115.5,10113,30985,0.097,1066500.0,1271,0.868,30985,2795.0,0.136
Manhattan,Manhattan,borough,2021-04,72.0,10377,28939,0.11,1087500.0,1405,0.867,28939,2800.0,0.117
Manhattan,Manhattan,borough,2021-05,63.0,10249,26382,0.095,1092582.0,1364,0.896,26382,2895.0,0.104
Manhattan,Manhattan,borough,2021-06,66.0,9943,25026,0.106,1205000.0,1754,0.922,25026,2950.0,0.097
Manhattan,Manhattan,borough,2021-07,73.0,9282,22300,0.089,1200000.0,1614,0.945,22300,3000.0,0.092
Manhattan,Manhattan,borough,2021-08,79.0,8539,19154,0.078,995000.0,1920,0.958,19154,3100.0,0.119
Manhattan,Manhattan,borough,2021-09,97.5,8994,15029,0.116,999000.0,1566,0.966,15029,3200.0,0.122
Manhattan,Manhattan,borough,2021-10,64.0,9383,13493,0.124,1100000.0,1592,0.966,13493,3300.0,0.153
Manhattan,Manhattan,borough,2021-11,64.0,8699,11897,0.09,1060000.0,1271,0.962,11897,3475.0,0.154
Manhattan,Manhattan,borough,2021-12,75.0,7608,10522,0.055,1197000.0,1380,0.972,10522,3500.0,0.136
Manhattan,Manhattan,borough,2022-01,98.0,7466,10819,0.089,1230000.0,1133,0.981,10819,3700.0,0.14
Manhattan,Manhattan,borough,2022-02,97.0,7795,10643,0.085,1100000.0,1260,0.965,10643,3800.0,0.139
Manhattan,Manhattan,borough,2022-03,57.5,8775,12173,0.105,1173750.0,1556,0.968,12173,3855.0,0.145
Manhattan,Manhattan,borough,2022-04,45.0,9023,12394,0.122,1275000.0,1307,0.981,12394,4000.0,0.123
Manhattan,Manhattan,borough,2022-05,51.0,9163,14269,0.159,1150515.0,1495,0.954,14269,4000.0,0.115
Manhattan,Manhattan,borough,2022-06,57.0,9129,15767,0.164,1211717.0,1702,0.968,15767,4095.0,0.125
Manhattan,Manhattan,borough,2022-07,76.0,8709,16633,0.118,1122250.0,1284,0.994,16633,4195.0,0.15
Manhattan,Manhattan,borough,2022-08,76.0,8400,17009,0.072,1120000.0,1517,0.977,17009,4150.0,0.201
Manhattan,Manhattan,borough,2022-09,95.0,9157,15010,0.158,1093000.0,913,0.982,15010,4200.0,0.244
Manhattan,Manhattan,borough,2022-10,80.0,9541,14414,0.159,,739,0.986,14414,4200.0,0.298
Queens,Queens,borough,2010-01,100.5,872,562,0.108,340000.0,1072,0.927,562,1655.0,0.053
Queens,Queens,borough,2010-02,90.0,933,587,0.053,340605.5,986,0.869,587,1675.0,0.061
Queens,Queens,borough,2010-03,146.0,971,599,0.061,339255.0,1302,0.921,599,1700.0,0.067
Queens,Queens,borough,2010-04,73.0,1025,567,0.058,334653.0,1290,0.908,567,1695.0,0.026
Queens,Queens,borough,2010-05,94.0,1052,538,0.065,340500.0,1091,0.906,538,1550.0,0.046
Queens,Queens,borough,2010-06,90.0,1131,548,0.065,339000.0,1931,0.925,548,1550.0,0.029
Queens,Queens,borough,2010-07,158.0,1203,530,0.082,365000.0,1104,0.927,530,1550.0,0.036
Queens,Queens,borough,2010-08,93.0,1115,488,0.057,369000.0,1087,0.925,488,1550.0,0.027
Queens,Queens,borough,2010-09,110.0,1117,526,0.086,370000.0,1204,0.919,526,1563.0,0.04
Queens,Queens,borough,2010-10,143.5,1072,549,0.102,349000.0,1019,0.923,549,1600.0,0.049
Queens,Queens,borough,2010-11,270.0,1110,515,0.061,370000.0,1091,0.904,515,1550.0,0.031
Queens,Queens,borough,2010-12,151.0,1118,523,0.029,355000.0,1111,0.924,523,1550.0,0.029
Queens,Queens,borough,2011-01,251.5,1079,504,0.04,350000.0,905,0.925,504,1550.0,0.034
Queens,Queens,borough,2011-02,143.0,1115,516,0.044,345000.0,895,0.92,516,1550.0,0.033
Queens,Queens,borough,2011-03,126.0,1195,426,0.064,334620.0,1187,0.929,426,1650.0,0.026
Queens,Queens,borough,2011-04,73.0,1306,467,0.069,335553.0,976,0.916,467,1650.0,0.028
Queens,Queens,borough,2011-05,111.0,1373,604,0.084,343614.5,1116,0.935,604,1750.0,0.028
Queens,Queens,borough,2011-06,84.0,1413,613,0.099,345275.0,1228,0.925,613,1800.0,0.024
Queens,Queens,borough,2011-07,102.0,1541,535,0.081,360500.0,1080,0.931,535,1775.0,0.036
Queens,Queens,borough,2011-08,80.0,1366,531,0.067,355507.0,1164,0.934,531,1800.0,0.062
Queens,Queens,borough,2011-09,114.0,1289,469,0.092,365540.0,1038,0.933,469,1850.0,0.055
Queens,Queens,borough,2011-10,97.0,1308,521,0.102,354450.0,986,0.936,521,1795.0,0.075
Queens,Queens,borough,2011-11,115.0,1216,498,0.079,339500.0,1019,0.941,498,1795.0,0.092
Queens,Queens,borough,2011-12,117.0,1146,439,0.055,340000.0,1131,0.929,439,1800.0,0.087
Queens,Queens,borough,2012-01,168.0,1134,498,0.059,345000.0,939,0.925,498,1800.0,0.084
Queens,Queens,borough,2012-02,112.0,1111,881,0.062,349880.0,1049,0.927,881,2500.0,0.039
Queens,Queens,borough,2012-03,90.0,1167,945,0.069,365000.0,1087,0.937,945,2500.0,0.052
Queens,Queens,borough,2012-04,93.0,1137,913,0.055,350000.0,1018,0.929,913,2350.0,0.059
